title,gender,country,latitude,longitude,department,job_title,language,Cluster,PCA1,PCA2
1,5,114,56.450936,23.353057,4,19,81,0,0.9847903900069082,-0.5119775702509841
1,5,19,54.5156,28.9587,8,95,36,1,-0.13881849346518002,-0.3839119031892327
5,7,167,10.107755,123.649321,7,121,86,3,-0.09599868098300961,1.7501016743218267
5,1,42,39.609342,112.365875,5,178,60,3,-0.6565749760384061,2.3717435313819255
2,5,42,24.44218,114.938684,2,73,92,1,-0.9827547318437395,0.8207240199724899
0,2,167,9.8318931,123.4675853,4,22,28,1,-0.09545299189112326,-1.14733034661723
5,5,170,38.8066577,-9.1857991,6,124,96,0,1.2297950343636959,1.2015694121983773
1,5,167,14.565396,120.999932,8,186,71,1,0.07465158006756208,1.0510367491238493
2,2,224,41.7429283,-87.7123355,1,118,1,0,2.223500859371417,-1.327970575796629
4,0,139,45.53257,107.04546,6,148,15,3,0.536594808985979,1.2551277567877692
5,2,95,-6.8,106.183333,3,24,83,3,-1.2661144524762045,0.6552550790779402
2,2,80,38.2990998,23.499468,1,138,67,1,0.15578017444021225,0.5643562361946656
3,5,95,-6.9556847,112.4917291,1,186,39,3,-1.219032105940206,1.0891379821708196
5,5,42,40.005404,113.149693,9,43,81,3,-0.6705108335516845,1.295462796634622
5,5,196,-30.5652911,17.9904127,1,182,34,2,-0.3796424042286746,0.461487358455566
3,2,42,41.477249,82.580514,5,96,8,3,-0.49223530555413103,0.21801164750599147
4,2,60,-1.4493473,-79.4634825,5,114,39,2,-0.7290547445917317,-0.8134464562518243
0,2,166,-5.0938488,-81.0962172,4,46,40,2,0.37082105891340095,-2.6325145106232988
3,2,42,37.467686,121.153674,10,173,4,3,-0.772058504778533,1.0224709283915447
2,2,167,10.132503,124.841371,9,21,58,1,-0.13938776063248462,-0.3237405615353656
2,5,135,36.438167,-105.547392,7,40,3,0,1.1674607872152645,-2.3316667845315333
2,2,232,14.49052,44.13108,1,163,34,0,1.0812485310656008,0.2085276188561311
0,2,153,8.8928524,11.3771496,2,55,84,1,0.2417112513351817,-1.05761589943445
2,5,42,22.170437,111.791539,2,1,86,1,-1.0476418553352502,0.04745474939716551
2,5,169,49.9166289,19.1520875,2,24,86,0,1.427427861138299,-0.21872291142504188
2,5,167,17.4458367,121.5250628,1,117,60,1,0.15631825665975788,0.7709444845555973
2,2,71,43.4988397,4.9789041,3,75,55,1,0.2379735503085254,-0.2724030616630786
5,5,176,42.73547,47.1378,9,134,13,0,1.1075715172671907,0.7428455128102878
0,2,42,27.106637,114.964086,4,98,87,1,-0.9148272144420806,0.4353738345253126
1,5,95,-8.1094987,115.1618941,6,131,60,1,-1.2670078028923957,0.17685962321829782
3,2,42,37.482422,114.693425,8,25,32,3,-0.753723047610684,0.012575240587984244
2,5,221,49.3909134,30.1988199,8,98,9,0,1.8722174553943867,-0.5361501659711361
1,2,167,11.0002604,122.740723,6,109,19,1,-0.07266867125213673,-0.22125472949870745
0,2,95,-7.2763,108.3561,10,105,32,1,-1.2664696122098462,-0.7784319860085523
0,0,95,-6.8008183,107.1781769,11,43,70,1,-1.265806293672807,-0.8922061042593432
0,5,42,24.31049,116.116695,8,140,24,1,-1.016173272756201,-0.07262744470945645
3,5,49,45.517207,16.6038706,7,115,16,3,-0.022866272663723985,-0.07570664436511182
3,1,42,29.685532,114.799355,9,148,56,3,-0.9293999456818695,1.3002965669259452
4,2,45,5.3794023,-73.6557707,3,114,8,2,-0.7394594583874924,-1.002966763533713
5,2,0,32.14237,61.4469,3,23,95,3,-1.090462479862693,0.9395427424010551
1,5,228,7.5683211,-72.4450467,9,184,39,0,1.3348029977823226,-1.0543814071580566
1,2,170,41.5656638,-6.6207078,8,20,44,0,1.2665254859021284,-1.451187997747577
1,2,42,25.6067597,110.6740009,7,176,21,1,-0.9800851013820175,0.5193058683907498
3,2,221,49.2334774,23.6456444,1,42,40,0,1.907180806748927,-0.2669879537299929
2,5,106,31.975951,35.853029,9,177,12,1,0.17413852683944334,0.07587586810872987
1,1,42,24.018269,114.987268,5,24,8,1,-1.0738431061625464,-0.9374972495094923
2,5,42,26.6674,113.449709,11,22,25,1,-1.0174801265662567,-0.6135515471320904
4,1,113,14.1175166,105.8547173,5,5,54,3,-0.552952728821448,0.06426970380824902
5,5,29,-20.9052746,-46.995789,0,45,7,2,-1.6939227407022959,-1.4101302703090108
4,2,85,14.2233899,-90.4751359,1,129,65,2,0.031259721066195394,-0.1940517981792061
2,3,42,39.579208,109.708633,8,40,7,1,-0.6661657711871509,-0.4575939482382092
5,5,42,32.5483419,120.4520149,1,69,47,3,-0.8525443107939595,1.2649650298304227
0,5,95,-6.3517,105.8652,5,174,46,1,-1.1590705922930125,0.08096047356752743
3,1,221,49.9742883,23.5488713,8,21,42,0,1.8722212533446185,-0.5648458664619677
1,5,48,10.6267206,-85.4383376,10,111,56,2,-0.4846887804026904,-1.5198457776720478
5,2,95,-4.5329418,105.2077798,6,131,20,3,-1.2259276985444272,0.8250293645988473
5,2,42,32.059093,118.627894,9,185,70,3,-0.8904165676543043,2.418868129535085
4,2,197,36.60123,126.6607764,1,33,64,0,0.8881786379123313,0.9166454775623978
0,5,169,50.4808616,18.7351846,6,71,37,0,1.43514104951039,-1.027964264844994
0,5,207,33.811128,36.1572559,2,69,16,0,1.3559772221579864,-1.2877430390806404
1,2,95,-6.8898362,109.6745916,2,40,17,1,-1.2471456517091446,-1.072511419997823
3,2,176,42.3728288,47.3773853,1,110,93,0,1.1861349210466277,1.106257017833429
5,1,19,55.3682716,27.4703402,2,41,94,3,-0.14063516985136246,1.1169127656206632
2,5,211,16.5235265,102.0832543,10,177,24,0,0.6279909178651991,0.5020122820518812
5,3,41,-34.0666916,-70.7325646,10,161,84,2,-1.820848533591966,-0.0023734571186096423
5,5,42,39.934201,116.430668,0,41,8,3,-0.6625156959378867,0.6267484416191357
3,5,42,28.998299,110.464464,5,130,5,3,-0.904957468391094,0.5374506083065639
4,5,176,41.5335463,47.4238117,7,25,54,0,1.0950278954791508,-0.0046097590297258
2,2,42,22.54921,114.103143,8,65,53,1,-1.1047796519727968,0.15326104417809777
5,5,14,39.8265279,46.7655746,6,94,49,3,-0.6837068924639639,0.9085885054379728
3,5,19,53.5131868,27.905137,4,130,59,3,-0.1444965230931992,0.8374542581827339
4,2,229,12.2328311,107.6216789,0,186,15,0,0.7015595258439796,1.2688911604548017
5,5,42,35.937102,116.470304,0,182,57,3,-0.7115617697712987,2.432177282778017
3,7,71,48.5111249,-2.7674407,11,98,47,0,0.3697299558097683,-0.09419475738773382
1,5,167,13.2317498,123.7702587,10,74,12,1,-0.03618949514594119,-0.696614729380717
5,5,42,39.975999,116.317558,3,4,70,3,-0.6605947905465606,0.9667415051921865
1,2,166,-7.7911198,-79.2197376,4,146,57,2,0.31008347373377004,-1.2628515293054674
0,2,176,63.4529778,48.8833546,10,154,23,0,1.6884070786100458,-0.10614814070152882
3,2,170,38.4664687,-9.0952451,2,139,3,0,1.215831063016736,-0.2288991897806763
4,2,42,22.517585,113.39277,5,191,48,3,-1.0846766609186786,1.8545112921432088
4,5,107,44.166512,79.999974,6,30,81,3,0.3043858536749626,0.7106273038293802
5,6,167,6.02806,121.89355,0,148,76,3,-0.15481318943461586,1.969049253899639
3,2,137,46.8146055,29.4715186,5,129,89,0,0.9331951308724212,1.06993280126343
1,2,135,21.5032386,-104.9078597,6,10,44,2,0.7908993227880133,-2.52564000314491
0,5,139,47.7406999,109.032501,4,24,30,1,0.6640285254120692,-0.7775366418295837
5,5,42,29.483315,119.872545,8,114,19,3,-0.9756166374022536,1.1457763036794808
2,5,142,29.750877,-7.9756343,10,107,82,0,0.695534359457385,-0.1425336648724624
2,2,29,-20.1514708,-44.2010909,7,4,37,2,-1.7040627560753403,-2.36484327703107
0,5,95,-7.3677628,110.1209019,7,88,54,1,-1.2318760562983169,-0.6191279258532981
4,5,42,41.764115,86.145298,9,115,17,3,-0.5108267510353879,0.7004343804262204
3,5,98,53.2780047,-6.1072403,6,12,55,0,0.7997057822942866,-0.6306050742934775
0,5,205,59.5085196,18.0551581,2,95,58,0,2.0988802190849434,-0.3884081964983671
5,5,162,32.13698,35.18595,2,149,80,3,0.8102851998899145,1.6054142750700529
2,6,166,-7.193833,-78.426165,0,44,58,2,0.33646720607931035,-1.8226218078981344
0,1,42,24.9936281,121.3009798,1,24,86,1,-1.0009293491211604,-0.14437151351177616
1,2,71,48.8120404,2.2718631,5,114,11,1,0.3771119078922338,-0.7287606231103357
0,2,176,54.9670821,49.0342414,0,32,59,0,1.519434152195701,-0.6649713577967488
0,2,42,22.555259,113.884019,9,99,12,1,-1.0928367756627027,-0.6189743443495083
5,5,42,39.982718,117.078294,0,95,15,3,-0.6483832707630552,1.2024539760248247
0,7,104,35.1982076,136.9683227,1,177,55,1,-0.07486480323478457,1.0354974498468752
0,5,53,49.3420066,18.2596537,10,49,0,1,0.11245414773357253,-1.718154001435692
3,4,95,-6.9826515,111.431315,2,172,47,3,-1.2277410903764545,1.036785229099279
4,3,41,-34.4349435,-71.0913748,7,74,13,2,-1.84798223100137,-1.8582998869616043
1,2,104,35.5349444,140.1171164,8,168,73,1,-0.1636725860019801,1.3770284057376279
3,5,12,-31.9505269,115.8604572,0,34,33,3,-2.803782632096046,-0.5692374865087861
0,5,224,27.7703677,-82.6356732,2,127,36,0,1.8998402785712416,-1.574068570893995
1,5,221,47.573689,34.8688115,1,114,7,0,1.866520945730292,-0.5340874908458636
2,5,10,40.5317434,44.7159759,9,115,12,1,-0.6890567510420997,-0.2643140747659931
5,7,95,-7.2035144,106.5241371,0,44,29,3,-1.246207824081016,0.21029953437474194
3,5,170,38.7649768,-8.1235465,10,129,57,0,1.210493010087693,0.1376000749004942
2,2,215,36.7435003,10.2319757,6,43,19,0,1.5488205106030535,-1.156356827949646
2,5,95,-7.2360801,106.7175669,1,184,75,1,-1.1727051321575779,1.165413680457928
0,2,211,15.911973,102.4609873,4,79,64,1,0.6519809329091064,-0.32198143890460634
3,5,187,13.74372,-15.7732633,10,154,85,0,0.7968595824913077,0.32295116009288316
4,2,221,44.4309874,34.0789969,0,4,88,0,1.7447919591554635,0.29365155580023006
4,4,53,49.8662503,18.3762685,10,123,0,3,0.080649680218606,0.09991292192748365
0,5,121,49.6475739,6.2573108,3,114,48,0,0.9827159682120256,-0.5358102224666906
0,5,71,49.1790652,4.2094771,11,19,22,1,0.35712375347806674,-1.8722310336311536
3,5,176,57.28876,54.97278,4,56,41,0,1.5048936223280431,0.1527124123240963
4,5,42,24.781681,118.552365,5,14,93,3,-1.0487740237114633,0.8380136886334566
5,2,176,54.7124613,44.8379034,1,22,80,0,1.4618591157283474,0.855178554183506
5,7,176,45.1338056,41.0192289,0,72,84,0,1.2822356061620803,1.1829887215226371
5,5,163,8.5199389,-82.6969408,3,108,54,2,0.674138046647082,-0.3403150834196866
5,2,42,29.654838,91.140552,4,139,18,3,-0.8405004294559215,1.2396585207681696
0,2,176,52.2795871,104.3213093,8,97,68,1,1.188347095256668,0.27395712601715866
3,2,167,15.4621386,120.5797508,0,149,95,3,0.10500257602953525,1.7758872062852495
4,5,176,44.054356,42.528294,7,183,89,0,1.2326527051564014,1.8262633762948413
1,5,142,29.8257743,-5.7234007,0,126,5,0,0.7347879616375924,-0.9386554213393896
1,2,211,9.7421342,99.9788481,10,107,96,0,0.4719911101044755,0.3717476256925553
5,5,42,39.109563,117.223371,5,181,20,3,-0.680991419299506,1.9206049179286373
4,5,42,34.062917,108.329633,10,55,55,3,-0.8053669257971798,0.6777615795760029
2,6,29,-11.2568167,-39.0710754,4,22,67,2,-1.4330717369488206,-1.6675516487878017
2,2,188,44.2267007,20.2359415,8,94,93,0,1.4423238795454074,0.32518659023235535
1,5,7,18.2002551,-63.0692167,7,87,43,2,-0.8157921143606061,-1.5347598558968711
4,1,153,9.5842063,8.713707,7,151,76,3,0.19580198694954937,0.7360674624077899
1,2,170,39.0427929,-9.193864,11,175,52,0,1.2324279004561174,-0.07502468159553033
0,2,167,8.47834,125.743983,10,133,28,1,-0.15213358636381885,-0.273286353667787
3,5,211,13.6224855,100.8512816,9,0,22,0,0.5089088417847885,-0.8566181763505153
1,5,160,31.9069842,73.2723283,2,25,31,1,0.6291038433532105,-0.9222534928135869
4,2,95,-8.6034763,122.1873269,9,173,50,3,-1.3837737765950533,1.3013562912866319
2,2,42,39.138202,117.150738,6,151,44,1,-0.6603072420805439,1.0896585711630042
5,2,9,-34.6312662,-58.4798082,5,146,18,2,-2.2388917595431965,-0.700276282558721
5,2,42,29.16113,112.683016,6,38,27,3,-0.9748040425120935,0.5632467853244698
1,5,123,41.0377245,21.3300873,5,131,48,0,0.6963852351915382,-0.12427325094152121
2,5,71,47.7489727,7.3507066,2,132,90,1,0.3925382979787841,0.7232096435863367
2,5,42,36.599744,101.803717,3,105,68,1,-0.623483250044765,0.8426345332705889
1,5,170,40.9785232,-8.4816505,1,184,43,0,1.3599804056511398,0.11516286232059798
0,2,14,40.4824514,49.946315,0,179,34,1,-0.5795537275453001,0.26569642290945344
4,5,12,-31.9505269,115.8604572,0,75,82,3,-2.786236754541856,0.6671076382526457
0,2,158,59.2074685,9.6105211,7,104,22,0,1.555434699740222,-0.8673537696971874
5,2,42,31.7711077,119.9742793,8,186,44,3,-0.9085913172992562,2.147271677623237
3,5,42,31.068734,119.569305,0,63,61,3,-0.8482127807284386,0.8062008366647946
0,3,150,-40.4057293,175.5843632,11,39,39,1,-1.8227437165131155,-1.1993672543231915
1,5,169,50.4665752,19.2302203,9,152,71,0,1.4338571860138565,0.33003269270424085
0,6,166,-12.0271668,-75.3743736,8,98,78,2,0.19756223566492637,-1.8703011568231687
2,5,95,-10.31,123.69983,4,86,39,1,-1.3804818973143538,-0.10924943514513862
2,5,78,49.8180135,9.9637931,1,74,83,0,0.5002707834620786,0.1819123311627228
4,5,42,21.912701,111.902604,4,80,93,3,-1.0737381183546173,1.3651723640190323
1,2,170,40.2406662,-8.0733581,9,101,13,0,1.2367960183499296,-1.1395481865584678
3,5,221,49.4643925,36.8584805,5,82,28,0,1.856245363383321,-0.05126844231821073
0,2,124,-19.0098182,47.1800893,10,32,80,1,-0.9981904385507708,-1.5175950681411898
3,5,42,35.663752,103.389346,2,118,62,3,-0.6615335960702515,1.1950501937474312
2,2,224,36.31,-82.35,0,147,92,0,2.1144933642106083,0.015420171542664254
1,5,176,58.745918,57.6870269,3,148,45,0,1.588247694007601,0.5227832675697539
3,5,38,19.3508272,-81.2085052,2,118,24,2,-0.37448649796689376,-0.9545319712351772
1,2,42,23.134752,111.546403,9,181,24,1,-1.057712900220765,0.5344580387687015
0,5,196,-31.6434099,29.5358464,6,44,67,2,-0.43479718035790177,-1.834056303725217
5,5,69,-17.6169957,177.4504888,8,152,86,3,-2.103509428588564,2.1707607108885374
4,5,95,-7.5178871,109.0572086,9,75,85,3,-1.2884472656321366,0.7146033631323608
1,5,60,-2.1596406,-79.8184684,3,99,41,2,-0.6748593843200733,-1.7715929758190279
2,5,90,15.2307976,-87.9653335,8,46,96,2,0.09853682800828206,-1.286326021769955
5,5,9,-34.6250746,-58.4879365,0,73,6,2,-2.209931762215469,-1.4206813280697737
0,5,169,50.3257904,19.0018119,9,22,87,0,1.422250262152961,-0.9382029981318348
2,2,95,-7.0931,111.3929,1,109,39,1,-1.241362337890076,0.12765962952637036
5,5,104,36.3245823,138.271632,9,96,24,3,-0.21636565964737373,1.2268006822088466
0,2,42,34.7836044,113.6738442,2,140,96,1,-0.6847173318527819,1.0462154910741472
0,5,170,41.2294415,-8.3150887,1,99,59,0,1.367218913128626,-0.739659061814321
1,1,42,31.648038,113.229941,6,96,30,1,-0.8491630251097586,0.029901305335291565
0,2,95,-7.3251485,108.3607464,1,88,59,1,-1.2028956013784151,-0.41856693442687476
2,2,211,13.8135951,100.4227992,4,185,46,0,0.5948688169246972,0.9444095016369245
4,2,205,57.6947552,11.8194902,7,145,2,0,1.9580073938581526,0.3779227201830622
4,2,42,27.915008,112.52667,4,24,86,3,-0.9566989320591772,0.8818318079238215
4,2,42,25.112046,99.161761,8,148,0,3,-1.0086532295201436,0.7474567245435618
4,5,96,36.6415869,59.1213974,3,152,38,3,0.1061743046118827,1.106038115016579
4,2,205,55.9651943,14.2805021,9,141,12,0,1.8940181577991984,0.41721369453945784
3,2,42,24.745135,100.824707,5,153,50,3,-0.9687583618038478,1.1769418632529707
0,2,42,31.2303904,121.4737021,10,96,94,1,-0.8704518992888765,0.475427241266068
3,5,71,43.298735,5.3825978,0,65,63,3,0.2569102829484892,0.05475080809369014
4,2,97,35.1654999,45.9896078,6,38,37,3,0.06839901830579724,-0.09555769445838848
0,2,95,-7.5690727,110.8312777,2,127,11,1,-1.2383124572572655,-0.6426526279413322
4,5,166,-11.9019296,-76.6658165,9,140,81,2,0.14898455843342082,-0.3425045864500935
4,2,71,50.3171905,2.801236,10,150,26,3,0.35577398474825256,0.541203289107137
4,5,52,34.7091547,32.9916478,1,74,56,3,-0.30579048243302687,0.4437880879566593
0,5,42,23.774635,115.084794,4,59,64,1,-1.0012721089988499,-0.2558390312380659
2,2,42,25.130594,109.768451,1,76,67,1,-0.9671171685166948,0.5645671401004513
1,6,17,24.3635886,88.6241351,2,44,10,1,-1.1673245772051815,-0.9129993233731033
5,2,205,57.782249,13.4161644,8,80,81,0,1.953895109580973,1.008918174975868
0,5,104,37.5697358,140.4907047,11,50,31,1,-0.14419570804377607,-0.5328413321701329
2,5,170,37.3716902,-7.5934261,4,52,53,0,1.204380161273058,-0.7719661211880063
0,5,42,23.701262,117.430061,8,118,46,1,-1.0325994055470022,-0.0057302921682804014
5,4,78,48.1214727,11.5322563,10,163,43,3,0.34773060986423027,1.1679267731388703
0,5,169,50.0248149,20.6621099,8,194,61,0,1.44182152356296,0.33331487607993066
4,5,42,32.625478,116.999932,2,90,36,3,-0.8287068756221683,0.9909802022577672
0,5,142,35.6206812,-5.4519,9,41,18,0,0.8268738845395562,-1.9533713843667284
5,6,17,24.0576707,89.8762377,6,173,75,3,-1.2022161206966293,2.0790157045121953
1,7,162,32.325027,35.220164,3,38,13,0,0.8215206683996393,-1.3637881344174219
5,5,107,43.915,67.24806,3,149,38,3,0.3641688848584529,1.512185993811691
5,0,42,39.944315,116.809657,11,151,84,3,-0.7061609569794841,2.3350187209473194
5,5,139,48.9046462,89.6511373,1,96,84,3,0.7652248028440183,1.8533215865303625
1,1,42,23.101153,113.228291,0,53,24,1,-1.0448885825173073,-0.4044019461601883
0,2,77,41.6137961,42.8762335,4,100,86,1,0.13705770025720304,0.015556008254861062
5,2,42,24.880992,118.71899,6,163,76,3,-1.059824192136036,2.269851308445907
4,5,53,49.6300924,15.490592,11,66,59,3,0.10006663923986107,0.23191408755426102
1,2,147,28.5776106,81.6254283,8,53,12,1,0.3090318345297612,-0.9642468379700596
1,2,29,-19.6499319,-45.2243578,8,126,35,2,-1.6520724809114151,-1.596804248480754
2,2,31,42.1400691,25.5719576,0,73,38,1,-0.3025790473273564,-0.259887795074696
3,2,42,24.9372186,118.6422409,8,49,78,3,-1.0682964312743346,0.656277565603139
5,2,104,36.8047032,137.4474511,2,185,2,3,-0.16527585554144542,1.942206972384567
5,5,14,40.0257239,47.3290937,4,97,10,3,-0.6850964206519028,0.5212006123646287
1,5,199,28.0846121,-15.4331673,10,62,1,0,1.264150622667632,-1.901911170699885
0,2,170,40.0341373,-8.41643,7,35,69,0,1.2692279541563434,-1.314103189506005
1,2,42,28.899664,88.021674,1,98,47,1,-0.7691653671638427,0.10981716469014839
5,2,42,47.1892329,8.7108197,4,130,36,3,-0.03798743918790402,0.9149806253953123
2,2,224,37.97,-87.5699999,0,148,23,0,2.1484509511180048,-0.8190702901220213
5,2,42,-33.7677679,150.825109,2,168,51,3,-2.694356380393423,1.652862452317946
3,5,36,51.63343,-111.90181,1,183,16,2,0.5839440715300493,-0.30005788730232136
5,2,42,27.791393,110.864121,1,139,75,3,-0.9263747906750864,2.119924470750434
0,2,95,-3.0029841,115.9467997,4,173,6,1,-1.1458306314105877,-0.2334547896332128
4,5,167,13.2317498,123.7702587,10,65,34,3,-0.06997192242916118,0.33546199295317247
5,5,29,-6.6858425,-36.6602483,4,88,1,2,-1.3873928975724914,-0.9230930747693639
5,5,29,-12.5183628,-39.0085346,4,67,42,2,-1.514837233361301,-0.7141753371900261
0,5,71,45.7790993,4.9307738,1,147,19,1,0.3573468092985056,-0.5763795524035238
4,5,42,23.7247599,108.8076195,11,24,46,3,-1.092049979686138,0.14852151055004573
0,2,95,-7.0448067,109.1474718,6,180,27,1,-1.223558477182846,-0.06749073487867517
5,5,221,47.535711,29.4562298,11,98,8,0,1.7664497244415729,0.21067274234373037
3,5,29,-24.7592533,-51.7601166,4,110,36,2,-1.743207271061782,-1.2178341752089246
5,7,14,41.43254,46.9646,11,60,12,3,-0.6859377234243412,0.05839965323299017
4,2,42,37.858628,112.558133,10,62,65,3,-0.7382454379378743,0.9669333677306537
1,2,176,56.8969576,36.0524154,1,135,77,0,1.6350210134141505,0.65751928508639
5,2,160,29.3830191,70.9139437,9,98,57,3,0.4831757026922742,1.0073934095572916
2,2,176,52.0997957,39.7742561,5,114,5,0,1.4193780032070085,-0.21812919473924788
5,2,169,49.873937,19.8512299,6,20,8,0,1.3013086940471221,-0.3853028926682954
3,5,13,48.3688297,14.4310149,11,19,84,3,-0.3443700608327667,-0.18396576611379745
0,2,167,17.75,121.7333298,6,41,25,1,0.10687581001390062,-0.9726697552451335
4,2,170,41.1653042,-7.7850487,10,155,22,0,1.2281023263849329,0.29764112372465357
2,2,95,-6.988321,112.8384257,9,190,49,1,-1.2719107123138145,0.8186116977040577
5,2,188,45.8074308,19.6056613,8,183,3,0,1.4244101502014401,0.9213695255065176
0,2,95,-8.650979,116.3249438,1,148,80,1,-1.247102561598157,0.42065616496834995
3,5,116,-30.1425917,27.4673845,0,126,83,2,-1.2260789200345983,0.11159130670666349
0,5,42,27.862955,106.554468,7,111,37,1,-0.8790832322140595,-0.19254079386785744
3,2,9,-34.6331511,-58.6431417,4,75,70,2,-2.1973039214806653,-1.2686865226535964
2,5,176,55.4747442,40.4084556,8,179,49,0,1.5392452794606966,0.8464806722626828
3,5,135,32.5468611,-116.9030256,5,130,96,2,1.1753137819211488,-0.2269929299738623
3,0,42,34.79925,108.580681,6,118,6,3,-0.7882381014530024,0.5193471875973384
1,5,71,43.8363441,4.3566473,1,106,81,1,0.3140043398849114,0.04763096049181376
0,2,170,39.7715895,-8.9263792,9,9,25,0,1.2262653284746412,-2.122066463328229
4,2,70,60.3763373,25.2708919,9,85,59,3,0.5175562925674342,0.6747978905669766
5,2,104,31.6374692,130.4019412,5,39,74,3,-0.2897541649084912,1.299577407549571
3,5,42,21.356694,110.525677,0,24,91,3,-1.0571271940235212,0.620535999039491
0,5,29,-7.1562056,-34.9313665,1,168,77,2,-1.2660959325879988,-0.644269994589358
3,2,45,2.266733,-75.803848,7,10,75,2,-0.8162342513285035,-1.5670820399838115
4,5,104,35.6963947,139.6800321,10,0,13,3,-0.2579520558504097,-0.07038149914427011
2,5,188,45.8074308,19.6056613,6,95,22,0,1.4862895828811433,-0.480693821953766
1,5,129,35.8413934,14.5466374,7,145,48,0,0.6455235307385533,-0.16169315160018372
0,4,58,19.1168606,-70.6097821,6,55,9,2,-0.22077827947975484,-2.5540973848324082
1,5,176,55.4872242,37.3046546,9,51,24,0,1.519365888573257,-0.934567913333311
3,5,172,25.5784559,51.4821387,4,39,84,0,0.6720848377054448,0.10020466067832302
4,5,42,22.765392,112.964446,0,62,67,3,-1.046729186242563,0.9979880729751367
5,5,42,28.777526,87.253343,5,44,1,3,-0.8633124094834167,0.09109196877674751
2,5,42,30.318685,119.725587,5,168,33,1,-0.87424082734146,1.0206103303004916
5,2,166,-12.52614,-76.5452105,11,70,68,2,0.06447417265002452,-0.8667729573205609
5,5,42,31.259822,121.525727,10,39,37,3,-0.9583859984493438,0.6765009886060044
2,2,176,56.9191069,60.4807823,7,84,58,0,1.4619588203110352,0.32643765695360316
0,2,112,42.4782102,78.3955986,4,179,11,1,0.37273551786723114,0.11859277066881271
3,2,71,43.1283145,5.9294606,9,76,6,3,0.15107235971959626,-0.6876995148898283
4,2,48,9.915551,-84.031286,0,87,85,2,-0.4995359359868566,-0.29648729123220463
3,2,118,32.0681759,23.941751,5,32,79,0,0.34375435520938524,-0.138383365482985
1,5,176,56.0058358,71.5005566,8,95,95,0,1.4386061341624088,0.6126146182547779
2,2,170,41.4176872,-8.7653155,1,148,22,0,1.3214806406616864,-0.14564248688414308
5,5,142,33.6835086,-7.3848547,3,131,35,0,0.7817028556741703,0.5677246211120407
4,2,166,-13.3261109,-74.9975,11,96,90,2,0.0670542858636612,-0.6515813881065501
2,2,196,-26.1514859,28.044486,11,23,1,2,-0.39971393938842825,-2.266849674082121
1,5,42,25.555534,118.341965,9,54,60,1,-1.0170891786061793,-0.12344145953644219
3,5,80,40.4868316,23.5963957,5,174,38,3,0.1876523191907517,0.7425525629014229
0,4,42,24.64995,116.156645,2,1,73,1,-0.9863350938694526,-0.6003643539648572
2,5,170,39.4883941,-8.3535831,4,134,10,0,1.2618780844274016,-0.5254058556816862
0,2,42,33.437877,113.609286,8,174,56,1,-0.7671076686158607,0.7314992328224994
5,0,42,37.22317,100.41617,0,111,66,3,-0.6562377760635546,1.829064052646897
0,2,193,46.4883734,15.9702079,11,147,11,0,1.5566429530534667,-0.8143085417287304
4,4,49,45.2957261,18.6218398,6,30,46,3,-0.057181411089262016,-0.1567655311190188
4,0,95,-10.2507168,123.5112035,1,64,38,3,-1.4249571127459242,0.35592929543321444
5,2,167,17.8261143,121.714099,6,55,15,3,0.03838723510520663,0.45413347196500503
1,5,95,-7.6155876,110.7167165,5,39,21,1,-1.2680999554734749,-1.1250080348820344
3,2,42,29.367984,111.177234,5,132,82,3,-0.8828785154826063,1.5088108859697602
1,6,176,63.593219,53.9068532,8,99,7,0,1.6759753159296205,-0.45862825389026585
2,5,170,41.4009304,-8.335096,2,190,12,0,1.3376260531598205,0.06902271769337265
1,5,95,-6.9727564,107.8243267,8,101,85,1,-1.215368361159886,0.11546552228924692
3,5,42,37.309045,117.157183,0,95,59,3,-0.6703921908513407,1.1267626561154909
2,2,205,66.2185015,23.0524409,11,74,84,0,2.1544638703166856,0.25578608508438627
1,2,95,-8.2716375,111.7227125,7,120,42,1,-1.2932465771913813,-0.1610892743027993
2,5,166,-13.8791041,-72.875917,7,46,22,2,0.07430937889421849,-2.409598271863886
5,2,42,39.618462,113.536462,0,184,67,3,-0.6187192664460852,2.6166610900003326
3,5,29,-24.4748345,-49.8956943,9,82,88,2,-1.7582527589811143,-0.9394611766955434
2,2,42,40.130347,116.65465,8,24,7,1,-0.6910242799232695,-0.5296873624521244
3,2,170,38.0635091,-8.1179553,0,144,8,0,1.2173315271449163,-0.07855614293744763
2,2,78,51.4758022,6.7112395,10,24,10,1,0.436290816162224,-1.3093026842135118
5,5,95,-6.7353,111.4931,9,154,31,3,-1.2982203386577555,1.096821263934705
5,2,169,50.6417502,21.9038087,1,95,2,0,1.3586790763900713,0.3518596869814617
1,5,176,44.9921453,40.6005314,3,157,65,0,1.314933182315228,0.5361741405489149
0,5,42,27.866183,115.333116,1,153,38,1,-0.8676551336992149,0.39739285306792027
5,2,42,22.529403,103.93935,4,120,95,3,-1.047853294812457,2.0025496696102376
2,5,95,-7.6913152,109.89939,10,69,85,1,-1.2764045694001445,0.0763647159175663
2,5,95,-7.4417327,111.1056539,11,174,75,1,-1.2615688091469666,0.8948836960431973
3,5,42,27.69965,108.839557,4,180,39,3,-0.8987077557124049,1.3849907725590338
0,5,55,55.6689972,12.5409879,8,62,61,1,0.3642584606101813,-0.8030208398415029
